Invoice ID,Customer,Division,Department,Cost Center,Vendor,Invoice Date,Due Date,Amount,Tax,Currency,Payment Method,Payment Status,Days Late,Expense Category,Account Code,Ledger Type
INV-2023-13242,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Tessolve,2023-04-29,2023-05-29,1323735.75,238272.43,INR,Bank Transfer (NEFT),Overdue,50,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-13243,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2024-07-12,2024-08-11,1978747.56,356174.56,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13244,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Atlassian (Jira/Confluence),2023-12-03,2024-01-02,78411.45,14114.06,INR,Corporate Credit Card,Overdue,3,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13245,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2023-09-22,2023-10-22,160513.96,28892.51,INR,Bank Transfer (NEFT),Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13246,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2024-03-01,2024-03-31,77686.57,13983.58,INR,Bank Transfer (NEFT),Overdue,27,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13247,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2023-10-23,2023-12-07,32999.72,0,USD,Wire Transfer,Overdue,89,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13248,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2024-10-16,2024-10-31,60292.61,10852.67,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13249,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2023-01-04,2023-02-03,84788.41,15261.91,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13250,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Slack,2023-04-27,2023-06-26,88322.09,15897.98,INR,Bank Transfer (NEFT),Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-13251,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Interactive Avenues,2024-04-21,2024-05-06,188576.52,33943.77,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-13252,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Siemens EDA (Mentor Graphics),2023-03-27,2023-05-11,3236544.28,582577.97,INR,Bank Transfer (NEFT),Pending,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13253,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Marriott,2024-02-02,2024-03-03,102783.91,18501.1,INR,Direct Debit,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2024-13254,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-09-27,2024-10-12,3055897.05,550061.47,INR,Bank Transfer (RTGS),Overdue,21,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-13255,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,NTT Communications,2023-06-14,2023-07-14,68773.36,12379.2,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-13256,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2024-02-03,2024-04-03,8553.64,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13257,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2024-02-17,2024-03-18,96469.81,17364.57,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13258,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-05-10,2024-05-25,17590.48,3166.29,INR,Corporate UPI,Overdue,30,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13259,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cyient,2024-04-13,2024-06-12,2560542.69,460897.68,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13260,Silicon Interfaces,Corporate / Shared,Business Development & BD,CC-CORP-BD,Hilton,2023-02-12,2023-02-27,57922.8,10426.1,INR,Corporate Credit Card,Paid,0,Travel & Lodging,AC-5012,Travel & Entertainment
INV-2023-13261,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2023-12-30,2024-01-14,3346420.25,602355.65,INR,Bank Transfer (NEFT),Overdue,48,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-13262,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Bharti Airtel Business,2023-01-08,2023-02-22,94221.07,16959.79,INR,Corporate Credit Card,Pending,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-13263,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Microsoft Azure,2024-08-31,2024-09-15,1165739.07,209833.03,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13264,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2024-07-20,2024-09-03,91339.64,16441.14,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13265,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2023-11-21,2023-12-21,857489.79,154348.16,INR,Bank Transfer (NEFT),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13266,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2023-02-09,2023-02-24,44005.54,7921,INR,Direct Debit,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13267,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Compass Group,2023-09-22,2023-11-21,43849.59,7892.93,INR,Direct Debit,Overdue,36,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13268,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,BrowserStack,2023-03-18,2023-05-02,6235.18,1122.33,INR,Corporate UPI,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-13269,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Tata Power,2024-02-21,2024-03-07,9700.65,1746.12,INR,Corporate UPI,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13270,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,Saucelabs,2023-07-09,2023-07-24,94812.41,17066.23,INR,Bank Transfer (NEFT),Pending,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13271,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Reliance Jio Enterprise,2024-09-05,2024-09-20,33045.54,5948.2,INR,Corporate Credit Card,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13272,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2023-12-08,2024-01-22,32292.31,5812.62,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13273,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Bengaluru Tech Summit,2023-08-06,2023-08-21,51963.2,9353.38,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13274,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Cisco Systems,2024-07-17,2024-08-01,228737.06,41172.67,INR,Bank Transfer (NEFT),Pending,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-13275,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cyient,2024-07-13,2024-08-27,2895453.16,521181.57,INR,Bank Transfer (NEFT),Overdue,85,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-13276,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Keysight Technologies,2024-02-18,2024-03-04,1199309.89,215875.78,INR,Bank Transfer (NEFT),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2024-13277,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Workday,2024-11-04,2024-12-19,27300.37,4914.07,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-13278,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2023-03-12,2023-03-27,7246.45,1304.36,INR,Corporate Credit Card,Overdue,76,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2024-13279,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,WeWork,2024-05-03,2024-05-18,430265.14,77447.73,INR,Direct Debit,Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13280,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,BDO India,2024-07-08,2024-07-23,80166.94,14430.05,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13281,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-09-11,2023-09-26,29291.99,5272.56,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13282,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Cashfree,2023-04-17,2023-05-02,88198.57,15875.74,INR,Bank Transfer (NEFT),Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13283,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tektronix,2023-06-23,2023-07-23,2823879.91,508298.38,INR,Bank Transfer (NEFT),Overdue,1,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13284,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2023-07-12,2023-09-10,1349948.05,242990.65,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13285,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Awfis Space Solutions,2023-08-05,2023-10-04,244380.04,43988.41,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13286,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2023-12-19,2024-01-18,33002.46,5940.44,INR,Bank Transfer (NEFT),Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-13287,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2024-08-15,2024-09-29,30789.54,5542.12,INR,Bank Transfer (NEFT),Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2023-13288,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2023-09-19,2023-11-18,2710820.17,487947.63,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13289,Silicon Interfaces,VLSI Division,VLSI Lab & Validation,CC-VLSI-LAB,Tessolve Semiconductor,2024-08-27,2024-09-26,2361055.44,424989.98,INR,Bank Transfer (RTGS),Paid,0,Lab Equipment & Testing Services,AC-5002,Direct Services Cost (COGS)
INV-2023-13290,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Brijraj Cleanworks,2023-07-08,2023-07-23,69597.18,12527.49,INR,Corporate Credit Card,Overdue,32,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13291,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Tata Tele Business,2023-02-11,2023-03-13,36836.29,6630.53,INR,Bank Transfer (NEFT),Overdue,6,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13292,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Synopsys,2023-05-17,2023-06-16,6178.71,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13293,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Citibank,2024-08-11,2024-08-26,7235.7,1302.43,INR,Corporate Credit Card,Paid,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2023-13294,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Social Beat,2023-01-15,2023-03-16,90771.59,16338.89,INR,Corporate Credit Card,Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-13295,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,MSEDCL,2023-05-28,2023-06-27,45473.12,8185.16,INR,Corporate Credit Card,Paid,0,Office Utilities & Janitorial,AC-5009,Operating Expense (OpEx)
INV-2023-13296,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,Grant Thornton India,2023-11-29,2024-01-28,37559.32,6760.68,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13297,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PayPal,2024-03-30,2024-04-29,83886.94,15099.65,INR,Corporate Credit Card,Pending,0,Bank & Financial Charges,AC-5014,Administrative & General
INV-2024-13298,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,New Relic,2024-02-03,2024-03-19,50844.34,9151.98,INR,Bank Transfer (NEFT),Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13299,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Vi Enterprise,2024-11-09,2024-12-09,87235.72,15702.43,INR,Direct Debit,Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13300,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2023-02-20,2023-04-06,270804.62,48744.83,INR,Direct Debit,Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13301,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,Cadence Design Systems,2023-03-03,2023-05-02,13578.42,0,USD,Wire Transfer,Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2024-13302,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Regus / IWG,2024-02-28,2024-03-14,590626.7,106312.81,INR,Bank Transfer (RTGS),Pending,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13303,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,McKinsey,2023-10-14,2023-11-13,52030.53,9365.5,INR,Corporate Credit Card,Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13304,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-06-26,2024-07-11,1098479,197726.22,INR,Bank Transfer (NEFT),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2024-13305,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2024-04-05,2024-05-05,6283.57,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13306,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,JetBrains,2024-05-03,2024-07-02,14709.22,2647.66,INR,Corporate UPI,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2024-13307,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,SAP SuccessFactors,2024-03-24,2024-04-23,66991.4,12058.45,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13308,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,GreytHR,2024-05-12,2024-07-11,26309.97,4735.79,INR,Bank Transfer (NEFT),Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2024-13309,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Interactive Avenues,2024-10-19,2024-11-18,125260.8,22546.94,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2024-13310,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Postman,2024-06-18,2024-08-02,18533.77,3336.08,INR,Corporate UPI,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13311,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,AZB & Partners,2023-11-14,2024-01-13,47270.06,8508.61,INR,Bank Transfer (NEFT),Paid,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2023-13312,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2023-09-05,2023-10-20,2140244.59,385244.03,INR,Bank Transfer (RTGS),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2024-13313,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,Social Beat,2024-07-23,2024-08-22,163852.39,29493.43,INR,Bank Transfer (NEFT),Paid,0,Digital Advertising & PR,AC-5010,Sales & Marketing
INV-2023-13314,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Amazon Web Services (AWS),2023-01-21,2023-03-07,16542.1,0,USD,Wire Transfer,Pending,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13315,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,Zoho People,2024-07-21,2024-09-19,43633.07,7853.95,INR,Corporate Credit Card,Paid,0,HR & Payroll Software,AC-5008,Operating Expense (OpEx)
INV-2023-13316,Silicon Interfaces,Corporate / Shared,Sales & Marketing,CC-CORP-MKT,IESA Vision Summit,2023-07-18,2023-08-17,44360.05,7984.81,INR,Direct Debit,Paid,0,Event Sponsorships & Conferences,AC-5011,Sales & Marketing
INV-2024-13317,Silicon Interfaces,Software Division,Quality Assurance & DevOps,CC-SW-QA,LambdaTest,2024-03-11,2024-04-25,43819.76,7887.56,INR,Direct Debit,Paid,0,Testing & Monitoring Tools,AC-5006,Operating Expense (OpEx)
INV-2024-13318,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Apple,2024-10-05,2024-12-04,417953.54,75231.64,INR,Bank Transfer (NEFT),Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2024-13319,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip Technologies,2024-07-31,2024-09-14,2532124.8,455782.46,INR,Bank Transfer (NEFT),Paid,0,EDA Tools & Software Licenses,AC-5000,Direct Services Cost (COGS)
INV-2023-13320,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Apple,2023-09-08,2023-10-23,145399.27,26171.87,INR,Direct Debit,Paid,0,Hardware & Workstations,AC-5015,Operating Expense (OpEx)
INV-2023-13321,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Google Cloud Platform (GCP),2023-09-04,2023-10-19,18698.1,0,USD,Wire Transfer,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13322,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,MosChip,2024-07-29,2024-08-13,2043792.15,367882.59,INR,Bank Transfer (RTGS),Paid,0,Project Engineering Contractors,AC-5003,Direct Services Cost (COGS)
INV-2023-13323,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,CtrlS Datacenters,2023-05-21,2023-06-20,2314241.58,416563.48,INR,Bank Transfer (RTGS),Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2024-13324,Silicon Interfaces,Corporate / Shared,IT & Telecom,CC-CORP-IT,Verizon,2024-04-23,2024-06-22,76831.7,13829.71,INR,Bank Transfer (NEFT),Paid,0,Internet & Telecom,AC-5016,Operating Expense (OpEx)
INV-2023-13325,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,WeWork,2023-04-16,2023-06-15,579359.14,104284.65,INR,Bank Transfer (RTGS),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2023-13326,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Yotta Data Services,2023-08-08,2023-09-07,270546.79,48698.42,INR,Corporate Credit Card,Paid,0,Cloud Compute & Server Hosting,AC-5004,Direct Services Cost (COGS)
INV-2023-13327,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,ARM Holdings,2023-01-12,2023-03-13,1338214.9,240878.68,INR,Bank Transfer (NEFT),Paid,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
INV-2023-13328,Silicon Interfaces,Software Division,Software Engineering & Dev,CC-SW-DEV,Freshworks,2023-08-03,2023-08-18,18853.58,3393.64,INR,Corporate Credit Card,Paid,0,Software Subscriptions (SaaS),AC-5005,Operating Expense (OpEx)
INV-2023-13329,Silicon Interfaces,Corporate / Shared,Finance & Legal,CC-CORP-FIN,PwC,2023-04-06,2023-05-21,5311.88,956.14,INR,Corporate Credit Card,Pending,0,Legal & Accounting Fees,AC-5013,Administrative & General
INV-2024-13330,Silicon Interfaces,Corporate / Shared,Facilities & HR,CC-CORP-HR,WeWork,2024-05-02,2024-06-16,276846.78,49832.42,INR,Bank Transfer (NEFT),Paid,0,Office Rent & Coworking Spaces,AC-5007,Operating Expense (OpEx)
INV-2024-13331,Silicon Interfaces,VLSI Division,VLSI Engineering & Design,CC-VLSI-ENG,AMD / Xilinx,2024-05-16,2024-06-15,3203943.37,576709.81,INR,Bank Transfer (NEFT),Pending,0,Hardware Emulation & IP Licensing,AC-5001,Direct Services Cost (COGS)
